sample,logged_at,pm10,pm25
1786,2023-10-28 11:44:17,1.44,0.92
1787,2023-10-28 11:46:45,1.47,1.0
1788,2023-10-28 11:49:13,1.58,1.29
1789,2023-10-28 11:51:41,1.9,1.3
1790,2023-10-28 11:54:07,1.76,1.12
1791,2023-10-28 11:56:36,1.14,0.85
1792,2023-10-28 11:59:06,0.98,0.82
1793,2023-10-28 12:01:33,1.75,0.92
1794,2023-10-28 12:04:02,1.92,1.12
1795,2023-10-28 12:06:31,2.31,1.39
1796,2023-10-28 12:09:00,3.05,1.23
1797,2023-10-28 12:11:29,2.73,1.32
1798,2023-10-28 12:13:55,1.92,1.38
1799,2023-10-28 12:16:21,2.2,1.41
1800,2023-10-28 12:18:49,3.18,1.4
1801,2023-10-28 12:21:15,2.48,1.2
1802,2023-10-28 12:23:40,1.42,0.94
1803,2023-10-28 12:26:07,2.04,1.12
1804,2023-10-28 12:28:34,2.3,1.36
1805,2023-10-28 12:31:00,3.08,1.18
1806,2023-10-28 12:33:30,2.43,1.1
1807,2023-10-28 12:35:56,1.38,1.04
1808,2023-10-28 12:38:23,1.61,1.14
1809,2023-10-28 12:40:49,1.69,1.18
1810,2023-10-28 12:43:16,2.36,1.2
1811,2023-10-28 12:45:43,3.76,1.35
1812,2023-10-28 12:48:12,3.18,1.32
1813,2023-10-28 12:50:49,1.82,1.23
1814,2023-10-28 12:53:19,1.76,1.26
1815,2023-10-28 12:55:58,2.83,1.4
1816,2023-10-28 12:58:28,2.66,1.21
1817,2023-10-28 13:01:06,3.99,1.4
1818,2023-10-28 13:06:18,1.48,1.15
1819,2023-10-28 13:11:20,2.92,1.11
1820,2023-10-28 13:13:50,3.0,1.5
1821,2023-10-28 13:19:20,4.63,1.13
1822,2023-10-28 13:21:56,3.42,1.26
1823,2023-10-28 13:24:22,1.9,1.25
1824,2023-10-28 13:26:52,2.01,1.3
1825,2023-10-28 13:29:20,2.28,1.36
1826,2023-10-28 13:31:50,2.94,1.53
1827,2023-10-28 13:34:30,2.7,1.43
1828,2023-10-28 13:37:04,1.9,1.16
1829,2023-10-28 13:39:43,2.21,1.3
1830,2023-10-28 13:42:08,2.08,1.36
1831,2023-10-28 13:44:39,1.18,0.97
1832,2023-10-28 13:47:06,1.55,1.06
1833,2023-10-28 13:49:36,2.16,1.31
1834,2023-10-28 13:52:14,2.05,1.26
1835,2023-10-28 13:54:39,2.42,1.48
1836,2023-10-28 13:57:08,7.14,1.33
1837,2023-10-28 13:59:35,6.98,1.12
1838,2023-10-28 14:02:05,1.98,1.02
1839,2023-10-28 14:04:32,2.24,1.02
1840,2023-10-28 14:06:59,2.33,1.08
1841,2023-10-28 14:09:26,1.5,0.95
1842,2023-10-28 14:11:53,1.56,1.0
1843,2023-10-28 14:14:19,1.78,1.0
1844,2023-10-28 14:16:45,2.46,0.73
1845,2023-10-28 14:19:11,2.5,0.68
1846,2023-10-28 14:21:37,2.62,0.96
1847,2023-10-28 14:24:07,2.5,0.99
1848,2023-10-28 14:26:34,1.78,0.89
1849,2023-10-28 14:28:59,1.58,0.79
1850,2023-10-28 14:31:29,1.47,0.86
1851,2023-10-28 14:33:59,1.34,0.8
1852,2023-10-28 14:36:25,1.32,0.7
1853,2023-10-28 14:38:52,1.42,0.8
1854,2023-10-28 14:41:20,1.3,0.8
1855,2023-10-28 14:43:48,1.26,0.91
1856,2023-10-28 14:46:14,1.7,0.8
1857,2023-10-28 14:51:10,0.8,0.62
1858,2023-10-28 14:53:37,1.56,0.72
1859,2023-10-28 14:56:06,1.5,0.7
1860,2023-10-28 14:58:34,0.64,0.5
1861,2023-10-28 15:00:59,3.88,0.45
1862,2023-10-28 15:03:26,4.35,0.72
1863,2023-10-28 15:05:52,3.39,0.94
1864,2023-10-28 15:08:18,1.02,0.53
1865,2023-10-28 15:10:44,0.52,0.48
1866,2023-10-28 15:13:11,0.86,0.52
1867,2023-10-28 15:15:38,1.41,0.62
1868,2023-10-28 15:18:04,2.16,0.62
1869,2023-10-28 15:20:30,2.05,0.7
1870,2023-10-28 15:22:56,1.18,0.73
1871,2023-10-28 15:25:23,2.13,0.66
1872,2023-10-28 15:27:49,2.44,0.48
1873,2023-10-28 15:30:15,0.95,0.52
1874,2023-10-28 15:32:41,1.27,0.65
1875,2023-10-28 15:35:07,1.32,0.66
1876,2023-10-28 15:37:33,1.15,0.66
1877,2023-10-28 15:39:59,1.08,0.69
1878,2023-10-28 15:42:25,1.08,0.72
1879,2023-10-28 15:44:51,1.75,0.72
1880,2023-10-28 15:47:17,1.73,0.76
1881,2023-10-28 15:49:43,2.12,0.91
1882,2023-10-28 15:52:11,2.31,0.88
1883,2023-10-28 15:54:37,1.66,0.78
1884,2023-10-28 15:59:32,1.8,0.73
1885,2023-10-28 16:01:59,2.04,0.92
1886,2023-10-28 16:04:25,1.89,0.97
1887,2023-10-28 16:06:51,1.89,0.85
1888,2023-10-28 16:09:17,1.49,0.85
1889,2023-10-28 16:11:43,1.65,0.92
1890,2023-10-28 16:14:09,1.42,0.9
1891,2023-10-28 16:16:36,2.2,0.88
1892,2023-10-28 16:19:03,1.99,0.75
1893,2023-10-28 16:21:29,1.84,0.75
1894,2023-10-28 16:23:55,1.6,0.64
1895,2023-10-28 16:26:22,0.82,0.64
1896,2023-10-28 16:28:48,1.41,0.94
1897,2023-10-28 16:31:15,1.72,0.97
1898,2023-10-28 16:33:41,1.74,0.9
1899,2023-10-28 16:36:07,1.64,0.94
1900,2023-10-28 16:38:35,1.68,0.88
1901,2023-10-28 16:43:26,1.19,0.85
1902,2023-10-28 16:45:52,1.29,0.85
1903,2023-10-28 16:48:18,1.16,0.85
1904,2023-10-28 16:53:10,1.24,0.87
1905,2023-10-28 16:55:36,1.74,0.89
1906,2023-10-28 16:58:03,3.46,0.94
1907,2023-10-28 17:00:29,3.32,1.03
1908,2023-10-28 17:02:55,2.56,1.08
1909,2023-10-28 17:05:21,5.48,1.15
1910,2023-10-28 17:07:47,6.42,1.1
1911,2023-10-28 17:10:13,1.62,0.92
1912,2023-10-28 17:12:39,1.99,0.98
1913,2023-10-28 17:15:08,2.0,0.98
1914,2023-10-28 17:17:36,2.12,1.12
1915,2023-10-28 17:20:03,2.13,1.1
1916,2023-10-28 17:22:28,3.12,1.21
1917,2023-10-28 17:24:55,2.78,1.2
1918,2023-10-28 17:27:20,2.47,1.2
1919,2023-10-28 17:29:46,1.83,1.25
1920,2023-10-28 17:32:11,1.7,1.2
1921,2023-10-28 17:34:41,1.6,1.05
1922,2023-10-28 17:37:07,1.75,1.16
1923,2023-10-28 17:39:33,1.32,1.01
1924,2023-10-28 17:42:00,1.55,0.99
1925,2023-10-28 17:46:54,2.3,1.16
1926,2023-10-28 17:49:21,2.42,1.24
1927,2023-10-28 17:51:47,2.04,1.19
1928,2023-10-28 17:54:13,1.7,0.99
1929,2023-10-28 17:56:39,2.2,1.15
1930,2023-10-28 17:59:05,2.2,1.32
1931,2023-10-28 18:01:32,2.33,1.27
1932,2023-10-28 18:03:58,2.44,1.4
1933,2023-10-28 18:06:24,2.03,1.34
1934,2023-10-28 18:08:50,1.86,1.01
1935,2023-10-28 18:11:17,1.83,1.07
1936,2023-10-28 18:13:43,1.75,1.21
1937,2023-10-28 18:16:12,2.2,1.49
1938,2023-10-28 18:18:42,3.84,1.64
1939,2023-10-28 18:21:13,4.96,1.54
1940,2023-10-28 18:23:42,3.89,1.52
1941,2023-10-28 18:28:38,2.7,1.0
1942,2023-10-28 18:31:06,2.7,1.14
1943,2023-10-28 18:33:32,3.48,1.45
1944,2023-10-28 18:35:58,2.75,1.3
1945,2023-10-28 18:38:24,2.6,1.37
1946,2023-10-28 18:40:56,2.64,1.49
1947,2023-10-28 18:43:23,2.07,1.14
1948,2023-10-28 18:45:50,2.4,1.12
1949,2023-10-28 18:48:16,2.9,1.32
1950,2023-10-28 18:50:42,2.04,1.15
1951,2023-10-28 18:53:08,2.46,1.23
1952,2023-10-28 18:55:35,3.04,1.38
1953,2023-10-28 18:58:01,2.82,1.39
1954,2023-10-28 19:00:27,3.36,1.32
1955,2023-10-28 19:02:53,5.3,1.25
1956,2023-10-28 19:05:19,4.05,1.15
1957,2023-10-28 19:07:46,2.17,1.35
1958,2023-10-28 19:10:13,2.69,1.58
1959,2023-10-28 19:15:06,4.75,1.58
1960,2023-10-28 19:17:34,2.35,1.27
1961,2023-10-28 19:20:01,3.82,1.27
1962,2023-10-28 19:22:29,4.15,1.49
1963,2023-10-28 19:24:55,2.58,1.42
1964,2023-10-28 19:27:21,2.53,1.43
1965,2023-10-28 19:29:47,2.62,1.64
1966,2023-10-28 19:32:13,2.8,1.57
1967,2023-10-28 19:34:39,2.88,1.34
1968,2023-10-28 19:37:05,4.44,1.5
1969,2023-10-28 19:39:31,3.78,1.47
1970,2023-10-28 19:41:57,2.72,1.38
1971,2023-10-28 19:44:23,3.1,1.54
1972,2023-10-28 19:46:49,4.1,1.79
1973,2023-10-28 19:49:15,4.1,1.68
1974,2023-10-28 19:51:41,3.36,1.68
1975,2023-10-28 19:54:07,4.47,1.84
1976,2023-10-28 19:56:33,5.43,1.54
1977,2023-10-28 19:59:00,3.75,1.45
1978,2023-10-28 20:01:26,3.67,1.38
1979,2023-10-28 20:03:54,3.25,1.42
1980,2023-10-28 20:06:20,2.2,1.25
1981,2023-10-28 20:11:12,2.01,1.16
1982,2023-10-28 20:13:40,3.19,1.86
1983,2023-10-28 20:16:08,3.52,2.01
1984,2023-10-28 20:18:36,3.08,1.76
1985,2023-10-28 20:21:05,2.75,1.71
1986,2023-10-28 20:23:31,4.59,1.95
1987,2023-10-28 20:25:57,5.45,2.22
1988,2023-10-28 20:28:23,4.47,2.12
1989,2023-10-28 20:33:16,4.69,2.15
1990,2023-10-28 20:35:43,4.45,2.22
1991,2023-10-28 20:38:09,4.14,1.99
1992,2023-10-28 20:40:35,4.79,2.03
1993,2023-10-28 20:43:03,5.35,2.2
1994,2023-10-28 20:45:29,5.43,2.36
1995,2023-10-28 20:47:55,10.69,3.0
1996,2023-10-28 20:50:21,10.68,3.24
1997,2023-10-28 20:52:51,5.99,3.26
1998,2023-10-28 20:55:17,5.62,3.16
1999,2023-10-28 20:57:43,5.89,3.18
2000,2023-10-28 21:00:10,5.35,3.1
2001,2023-10-28 21:02:36,6.14,3.25
2002,2023-10-28 21:05:02,7.89,3.92
2003,2023-10-28 21:07:28,7.64,3.73
2004,2023-10-28 21:09:57,7.28,3.4
2005,2023-10-28 21:12:22,6.54,3.52
2006,2023-10-28 21:17:15,5.49,3.06
2007,2023-10-28 21:19:41,6.96,3.45
2008,2023-10-28 21:22:08,6.21,3.28
2009,2023-10-28 21:24:34,4.38,2.62
2010,2023-10-28 21:29:26,5.4,2.75
2011,2023-10-28 21:31:56,7.41,3.1
2012,2023-10-28 21:34:23,7.49,3.03
2013,2023-10-28 21:36:49,7.19,2.87
2014,2023-10-28 21:39:16,5.09,2.32
2015,2023-10-28 21:41:42,5.44,2.17
2016,2023-10-28 21:44:09,4.42,1.62
2017,2023-10-28 21:49:04,3.35,1.69
2018,2023-10-28 21:51:30,3.4,1.75
2019,2023-10-28 21:54:03,2.42,1.54
2020,2023-10-28 21:56:31,3.18,1.6
2021,2023-10-28 21:58:57,3.81,1.82
2022,2023-10-28 22:01:23,2.89,1.65
2023,2023-10-28 22:03:49,2.68,1.5
2024,2023-10-28 22:06:15,2.81,1.46
2025,2023-10-28 22:11:10,2.94,1.6
2026,2023-10-28 22:13:36,2.48,1.48
2027,2023-10-28 22:16:03,2.35,1.25
2028,2023-10-28 22:18:30,2.8,1.38
2029,2023-10-28 22:20:58,3.39,1.6
2030,2023-10-28 22:23:25,3.09,1.47
2031,2023-10-28 22:25:50,2.96,1.18
2032,2023-10-28 22:28:16,3.07,1.44
2033,2023-10-28 22:30:43,3.21,1.62
2034,2023-10-28 22:33:09,3.46,1.59
2035,2023-10-28 22:35:35,3.32,1.49
2036,2023-10-28 22:38:01,2.81,1.38
2037,2023-10-28 22:40:27,3.5,1.45
2038,2023-10-28 22:42:54,4.28,1.62
2039,2023-10-28 22:45:19,2.95,1.56
2040,2023-10-28 22:47:46,2.81,1.48
2041,2023-10-28 22:50:12,4.27,1.66
2042,2023-10-28 22:52:37,3.81,1.56
2043,2023-10-28 22:55:03,2.62,1.28
2044,2023-10-28 22:57:29,2.51,1.27
2045,2023-10-28 22:59:55,2.46,1.32
2046,2023-10-28 23:02:21,2.36,1.36
2047,2023-10-28 23:04:47,2.82,1.44
2048,2023-10-28 23:07:13,2.64,1.37
2049,2023-10-28 23:09:41,3.48,1.21
2050,2023-10-28 23:12:07,3.38,1.25
2051,2023-10-28 23:14:34,2.1,1.2
2052,2023-10-28 23:17:00,3.76,1.3
2053,2023-10-28 23:19:26,3.39,1.29
2054,2023-10-28 23:21:52,2.7,1.4
2055,2023-10-28 23:24:18,2.36,1.41
2056,2023-10-28 23:26:44,2.08,1.44
2057,2023-10-28 23:29:10,2.24,1.3
2058,2023-10-28 23:31:37,2.42,1.27
2059,2023-10-28 23:34:03,2.15,1.12
2060,2023-10-28 23:36:28,2.45,1.32
2061,2023-10-28 23:41:21,2.81,1.4
2062,2023-10-28 23:43:48,3.24,1.32
2063,2023-10-28 23:46:14,2.9,1.2
2064,2023-10-28 23:48:40,4.6,1.27
2065,2023-10-28 23:51:06,5.04,1.36
2066,2023-10-28 23:53:32,2.85,1.42
2067,2023-10-28 23:55:58,4.31,1.52
2068,2023-10-28 23:58:25,4.58,1.79
2069,2023-10-29 00:00:51,3.32,1.95
2070,2023-10-29 00:03:17,3.42,1.86
2071,2023-10-29 00:05:43,4.54,2.0
2072,2023-10-29 00:08:09,5.38,2.19
2073,2023-10-29 00:10:35,4.08,1.72
2074,2023-10-29 00:13:01,3.12,1.59
2075,2023-10-29 00:15:27,4.17,1.8
2076,2023-10-29 00:17:53,5.32,2.0
2077,2023-10-29 00:20:19,3.36,1.74
2078,2023-10-29 00:22:46,3.3,1.82
2079,2023-10-29 00:25:13,3.56,1.85
2080,2023-10-29 00:27:39,3.52,1.78
2081,2023-10-29 00:30:05,2.72,1.6
2082,2023-10-29 00:32:33,2.84,1.48
2083,2023-10-29 00:35:00,2.76,1.45
2084,2023-10-29 00:37:26,2.78,1.44
2085,2023-10-29 00:39:55,2.9,1.56
2086,2023-10-29 00:42:21,3.65,1.84
2087,2023-10-29 00:44:47,4.49,1.73
2088,2023-10-29 00:47:12,3.69,1.44
2089,2023-10-29 00:49:38,4.42,1.52
2090,2023-10-29 00:52:04,5.15,1.41
2091,2023-10-29 00:54:31,3.85,1.3
2092,2023-10-29 00:56:56,3.56,1.52
2093,2023-10-29 00:59:22,3.38,1.65
2094,2023-10-29 01:01:48,3.0,1.8
2095,2023-10-29 01:04:17,2.72,1.58
2096,2023-10-29 01:06:44,2.56,1.38
2097,2023-10-29 01:09:10,2.3,1.19
2098,2023-10-29 01:11:36,2.38,1.39
2099,2023-10-29 01:14:03,3.19,1.65
2100,2023-10-29 01:16:29,3.36,1.62
2101,2023-10-29 01:18:55,3.0,1.52
2102,2023-10-29 01:21:21,2.55,1.44
2103,2023-10-29 01:23:47,2.58,1.49
2104,2023-10-29 01:26:14,3.58,1.64
2105,2023-10-29 01:28:40,4.3,1.68
2106,2023-10-29 01:31:07,4.04,1.74
2107,2023-10-29 01:33:33,3.87,1.74
2108,2023-10-29 01:35:59,3.49,1.68
2109,2023-10-29 01:38:25,3.45,1.7
2110,2023-10-29 01:40:51,3.37,1.89
2111,2023-10-29 01:43:17,3.16,1.95
2112,2023-10-29 01:45:43,3.09,1.81
2113,2023-10-29 01:48:09,3.59,1.96
2114,2023-10-29 01:50:35,5.57,1.87
2115,2023-10-29 01:53:02,6.48,1.61
2116,2023-10-29 01:55:28,3.24,1.72
2117,2023-10-29 01:57:54,3.46,1.98
2118,2023-10-29 02:00:21,3.5,2.02
2119,2023-10-29 02:02:51,3.13,2.02
2120,2023-10-29 02:05:17,3.78,2.16
2121,2023-10-29 02:07:43,4.65,2.17
2122,2023-10-29 02:10:09,5.48,2.48
2123,2023-10-29 02:12:36,5.27,2.73
2124,2023-10-29 02:17:29,4.75,2.66
2125,2023-10-29 02:19:55,4.36,2.44
2126,2023-10-29 02:22:21,4.41,2.39
2127,2023-10-29 02:24:46,5.03,2.56
2128,2023-10-29 02:27:12,5.37,2.47
2129,2023-10-29 02:29:38,5.58,2.59
2130,2023-10-29 02:32:05,5.12,2.8
2131,2023-10-29 02:34:31,6.42,3.05
2132,2023-10-29 02:36:57,7.3,3.44
2133,2023-10-29 02:39:23,8.5,3.22
2134,2023-10-29 02:41:49,8.12,3.07
2135,2023-10-29 02:44:15,5.44,2.94
2136,2023-10-29 02:46:40,5.22,3.05
2137,2023-10-29 02:51:35,6.86,3.52
2138,2023-10-29 02:54:01,6.76,3.66
2139,2023-10-29 02:56:27,7.55,3.65
2140,2023-10-29 02:58:53,7.89,3.76
2141,2023-10-29 03:01:19,7.11,3.78
2142,2023-10-29 03:03:44,6.99,4.11
2143,2023-10-29 03:08:36,9.59,4.34
2144,2023-10-29 03:11:02,9.41,4.27
2145,2023-10-29 03:13:28,9.45,4.27
2146,2023-10-29 03:15:54,9.41,4.7
2147,2023-10-29 03:18:20,10.68,4.91
2148,2023-10-29 03:20:46,9.79,4.92
2149,2023-10-29 03:23:12,8.36,4.72
2150,2023-10-29 03:25:38,9.52,4.68
2151,2023-10-29 03:28:04,8.66,4.44
2152,2023-10-29 03:30:31,8.24,3.76
2153,2023-10-29 03:32:58,8.62,3.66
2154,2023-10-29 03:35:24,8.11,3.61
2155,2023-10-29 03:37:50,6.75,3.48
2156,2023-10-29 03:40:16,8.0,3.48
2157,2023-10-29 03:42:41,7.58,3.29
2158,2023-10-29 03:47:34,5.46,2.88
2159,2023-10-29 03:50:00,4.97,2.62
2160,2023-10-29 03:52:26,5.58,2.92
2161,2023-10-29 03:54:52,5.48,2.8
2162,2023-10-29 03:57:19,5.92,2.74
2163,2023-10-29 03:59:45,5.68,2.82
2164,2023-10-29 04:02:12,5.19,2.89
2165,2023-10-29 04:04:38,5.46,2.8
2166,2023-10-29 04:09:30,5.66,2.97
2167,2023-10-29 04:11:57,5.12,2.92
2168,2023-10-29 04:14:23,5.66,2.91
2169,2023-10-29 04:16:49,5.25,3.15
2170,2023-10-29 04:19:15,4.88,3.05
2171,2023-10-29 04:21:41,4.94,2.9
2172,2023-10-29 04:24:07,4.54,2.82
2173,2023-10-29 04:24:54,5.51,2.68
2174,2023-10-29 04:26:33,4.75,2.85
2175,2023-10-29 04:27:20,6.12,2.75
2176,2023-10-29 04:28:59,5.34,3.12
2177,2023-10-29 04:29:47,6.24,2.82
2178,2023-10-29 04:31:24,5.62,3.29
2179,2023-10-29 04:32:12,5.5,2.59
2180,2023-10-29 04:33:50,6.05,3.16
2181,2023-10-29 04:34:38,5.64,2.4
2182,2023-10-29 04:36:15,6.01,3.08
2183,2023-10-29 04:37:04,6.36,2.44
2184,2023-10-29 04:39:30,5.46,2.38
2185,2023-10-29 04:41:07,6.68,3.5
2186,2023-10-29 04:41:56,4.0,2.38
2187,2023-10-29 04:44:22,4.5,2.41
2188,2023-10-29 04:46:48,5.09,2.53
2189,2023-10-29 04:49:13,4.96,2.68
2190,2023-10-29 04:51:39,4.92,2.82
2191,2023-10-29 04:54:05,5.1,2.54
2192,2023-10-29 04:56:31,6.2,2.45
2193,2023-10-29 04:58:57,5.6,2.45
2194,2023-10-29 05:01:23,3.68,2.35
2195,2023-10-29 05:03:49,3.46,2.37
2196,2023-10-29 05:06:15,3.53,2.19
2197,2023-10-29 05:08:41,3.54,2.33
2198,2023-10-29 05:11:07,4.41,2.41
2199,2023-10-29 05:13:33,5.04,2.5
2200,2023-10-29 05:15:59,3.88,2.35
2201,2023-10-29 05:18:24,4.77,2.47
2202,2023-10-29 05:20:50,5.2,2.54
2203,2023-10-29 05:23:16,4.88,2.51
2204,2023-10-29 05:25:42,4.19,2.52
2205,2023-10-29 05:28:10,5.16,2.54
2206,2023-10-29 05:30:36,5.38,2.49
2207,2023-10-29 05:33:02,5.91,2.7
2208,2023-10-29 05:35:28,6.22,2.67
2209,2023-10-29 05:37:54,5.82,2.55
2210,2023-10-29 05:40:20,4.88,2.61
2211,2023-10-29 05:42:46,5.12,2.64
2212,2023-10-29 05:45:12,5.01,2.62
2213,2023-10-29 05:50:06,4.62,2.68
2214,2023-10-29 05:52:32,4.83,2.64
2215,2023-10-29 05:54:58,6.16,2.64
2216,2023-10-29 05:57:24,6.51,2.62
2217,2023-10-29 05:59:50,5.08,2.51
2218,2023-10-29 06:02:16,4.71,2.6
2219,2023-10-29 06:04:42,5.82,2.7
2220,2023-10-29 06:07:07,5.34,2.62
2221,2023-10-29 06:09:33,4.46,2.62
2222,2023-10-29 06:11:59,5.16,2.56
2223,2023-10-29 06:14:25,5.19,2.47
2224,2023-10-29 06:16:51,5.78,2.62
2225,2023-10-29 06:19:17,5.44,2.76
2226,2023-10-29 06:21:43,4.72,2.7
2227,2023-10-29 06:24:09,4.31,2.59
2228,2023-10-29 06:29:02,5.55,2.62
2229,2023-10-29 06:31:27,5.24,2.57
2230,2023-10-29 06:33:53,4.53,2.47
2231,2023-10-29 06:36:23,4.56,2.58
2232,2023-10-29 06:41:15,4.98,2.56
2233,2023-10-29 06:43:41,5.45,2.38
2234,2023-10-29 06:46:07,6.36,2.47
2235,2023-10-29 06:48:35,5.4,2.78
2236,2023-10-29 06:51:02,5.3,2.95
2237,2023-10-29 06:53:31,4.76,2.76
2238,2023-10-29 06:55:57,4.49,2.8
2239,2023-10-29 06:58:23,4.6,2.86
2240,2023-10-29 07:00:49,4.65,2.68
2241,2023-10-29 07:03:14,5.21,2.68
2242,2023-10-29 07:05:40,5.11,2.66
2243,2023-10-29 07:08:06,6.51,2.64
2244,2023-10-29 07:10:32,6.22,2.66
2245,2023-10-29 07:12:58,5.42,3.16
2246,2023-10-29 07:15:25,5.74,3.39
2247,2023-10-29 07:17:51,4.93,3.14
2248,2023-10-29 07:20:16,5.59,3.16
2249,2023-10-29 07:25:08,5.94,2.81
2250,2023-10-29 07:27:35,8.35,2.96
2251,2023-10-29 07:30:01,7.22,3.08
2252,2023-10-29 07:32:28,5.44,3.19
2253,2023-10-29 07:34:54,5.15,3.24
2254,2023-10-29 07:37:21,5.3,3.05
2255,2023-10-29 07:39:46,5.35,3.05
2256,2023-10-29 07:42:12,4.9,2.91
2257,2023-10-29 07:44:39,4.95,2.85
2258,2023-10-29 07:47:05,5.88,3.0
2259,2023-10-29 07:49:31,5.85,3.1
2260,2023-10-29 07:51:57,5.58,3.11
2261,2023-10-29 07:54:22,5.74,3.2
2262,2023-10-29 07:56:48,6.74,3.4
2263,2023-10-29 07:59:14,6.92,3.28
2264,2023-10-29 08:01:41,5.46,2.92
2265,2023-10-29 08:04:07,5.15,3.03
2266,2023-10-29 08:06:32,5.84,3.28
2267,2023-10-29 08:11:24,5.43,3.13
2268,2023-10-29 08:13:50,5.64,3.2
2269,2023-10-29 08:16:18,6.68,3.68
2270,2023-10-29 08:18:44,6.86,3.99
2271,2023-10-29 08:21:10,8.12,4.22
2272,2023-10-29 08:23:36,7.84,4.14
2273,2023-10-29 08:28:32,8.4,4.23
2274,2023-10-29 08:30:58,8.3,4.23
2275,2023-10-29 08:33:24,7.74,4.41
2276,2023-10-29 08:35:50,8.74,4.86
2277,2023-10-29 08:38:16,11.6,4.96
2278,2023-10-29 08:40:42,11.18,5.04
2279,2023-10-29 08:43:08,7.98,4.88
2280,2023-10-29 08:45:34,9.74,4.43
2281,2023-10-29 08:48:00,10.11,4.42
2282,2023-10-29 08:50:26,8.92,4.4
2283,2023-10-29 08:52:52,9.53,4.58
2284,2023-10-29 08:55:17,8.97,4.49
2285,2023-10-29 08:57:44,8.57,4.62
2286,2023-10-29 09:00:09,8.78,4.98
2287,2023-10-29 09:02:35,9.25,4.98
2288,2023-10-29 09:05:01,10.15,5.01
2289,2023-10-29 09:07:27,8.92,4.89
2290,2023-10-29 09:09:55,8.69,4.19
2291,2023-10-29 09:12:21,8.06,3.65
2292,2023-10-29 09:14:47,7.23,3.75
2293,2023-10-29 09:17:14,7.91,3.91
2294,2023-10-29 09:19:40,7.54,4.18
2295,2023-10-29 09:22:06,6.98,4.27
2296,2023-10-29 09:24:32,7.13,4.33
2297,2023-10-29 09:27:00,7.15,4.16
2298,2023-10-29 09:29:26,7.06,4.16
2299,2023-10-29 09:31:52,7.25,4.38
2300,2023-10-29 09:34:18,8.49,4.42
2301,2023-10-29 09:36:45,9.23,4.12
2302,2023-10-29 09:39:10,10.28,4.04
2303,2023-10-29 09:41:36,9.38,4.35
2304,2023-10-29 09:44:02,10.52,4.28
2305,2023-10-29 09:46:28,11.5,4.3
2306,2023-10-29 09:48:55,9.57,4.56
2307,2023-10-29 09:51:21,9.13,4.41
2308,2023-10-29 09:53:47,7.39,4.07
2309,2023-10-29 09:56:13,6.86,4.15
2310,2023-10-29 09:58:40,6.76,4.14
2311,2023-10-29 10:01:13,6.62,4.12
2312,2023-10-29 10:03:40,6.74,4.2
2313,2023-10-29 10:06:07,7.96,4.1
2314,2023-10-29 10:08:33,8.09,4.11
2315,2023-10-29 10:13:25,8.02,4.44
2316,2023-10-29 10:15:51,7.19,4.39
2317,2023-10-29 10:18:16,7.35,4.39
2318,2023-10-29 10:20:43,9.38,4.84
2319,2023-10-29 10:23:09,9.2,4.79
2320,2023-10-29 10:25:37,10.51,4.54
2321,2023-10-29 10:28:03,10.82,4.53
2322,2023-10-29 10:30:29,7.52,4.46
2323,2023-10-29 10:32:55,7.0,4.28
2324,2023-10-29 10:35:21,7.5,4.15
2325,2023-10-29 10:37:47,9.45,4.53
2326,2023-10-29 10:40:13,9.23,4.66
2327,2023-10-29 10:42:39,7.86,4.36
2328,2023-10-29 10:45:04,9.12,4.64
2329,2023-10-29 10:47:30,8.79,4.61
2330,2023-10-29 10:49:57,7.82,4.44
2331,2023-10-29 10:52:23,8.04,4.54
2332,2023-10-29 10:54:49,9.8,4.56
2333,2023-10-29 10:57:15,10.31,4.6
2334,2023-10-29 10:59:41,10.14,4.66
2335,2023-10-29 11:02:07,8.45,4.62
2336,2023-10-29 11:04:39,7.9,4.8
2337,2023-10-29 11:07:05,8.88,5.26
2338,2023-10-29 11:09:32,9.94,5.66
2339,2023-10-29 11:14:24,9.04,5.29
2340,2023-10-29 11:16:50,10.57,5.53
2341,2023-10-29 11:19:16,10.72,5.73
2342,2023-10-29 11:21:42,9.22,5.74
2343,2023-10-29 11:24:09,10.82,6.15
2344,2023-10-29 11:26:35,10.8,6.23
2345,2023-10-29 11:29:02,12.02,6.52
2346,2023-10-29 11:31:28,12.54,6.54
2347,2023-10-29 11:33:54,11.66,6.24
2348,2023-10-29 11:36:20,11.72,6.14
2349,2023-10-29 11:38:46,11.78,6.31
2350,2023-10-29 11:41:16,12.46,6.52
2351,2023-10-29 11:43:43,12.54,6.74
2352,2023-10-29 11:46:09,11.02,6.68
2353,2023-10-29 11:48:36,11.16,6.35
2354,2023-10-29 11:51:03,11.24,5.58
2355,2023-10-29 11:53:31,9.22,5.24
2356,2023-10-29 11:55:57,8.0,5.05
2357,2023-10-29 11:58:23,8.62,5.19
2358,2023-10-29 12:00:51,9.06,5.16
2359,2023-10-29 12:03:17,8.59,4.94
2360,2023-10-29 12:05:45,8.05,5.1
2361,2023-10-29 12:10:38,8.68,5.12
2362,2023-10-29 12:13:04,7.62,4.46
2363,2023-10-29 12:15:30,8.5,4.36
2364,2023-10-29 12:17:57,10.24,4.62
2365,2023-10-29 12:20:24,10.02,4.75
2366,2023-10-29 12:23:00,7.98,4.11
2367,2023-10-29 12:25:27,8.68,4.6
